Label,No,B3,B2,B1,F1,F2,F3,POSB3,POSB2,POSB1,POSF1,POSF2,POSF3
1,36,点,成,果,，,毕,业,m,n,ng,x,v,n
1,37,成,果,，,毕,业,后,n,ng,x,v,n,f
0,38,果,，,毕,业,后,找,ng,x,v,n,f,v
1,39,，,毕,业,后,找,工,x,v,n,f,v,n
1,40,毕,业,后,找,工,作,v,n,f,v,n,v
1,41,业,后,找,工,作,才,n,f,v,n,v,d
0,42,后,找,工,作,才,有,f,v,n,v,d,v
1,43,找,工,作,才,有,资,v,n,v,d,v,n
1,44,工,作,才,有,资,本,n,v,d,v,n,r
1,45,作,才,有,资,本,。,v,d,v,n,r,x
0,46,才,有,资,本,。,/s,d,v,n,r,x,NAN
1,47,有,资,本,。,/s,/s,v,n,r,x,NAN,NAN
1,0,/s,/s,/s,表,彰,先,NAN,NAN,NAN,v,ns,d
0,1,/s,/s,表,彰,先,进,NAN,NAN,v,ns,d,v
1,2,/s,表,彰,先,进,要,NAN,v,ns,d,v,v
0,3,表,彰,先,进,要,实,v,ns,d,v,v,n
1,4,彰,先,进,要,实,事,ns,d,v,v,n,n
1,5,先,进,要,实,事,求,d,v,v,n,n,v
0,6,进,要,实,事,求,是,v,v,n,n,v,v
0,7,要,实,事,求,是,，,v,n,n,v,v,x
0,8,实,事,求,是,，,条,n,n,v,v,x,n
1,9,事,求,是,，,条,件,n,v,v,x,n,zg
1,10,求,是,，,条,件,要,v,v,x,n,zg,v
0,11,是,，,条,件,要,过,v,x,n,zg,v,ug
1,12,，,条,件,要,过,硬,x,n,zg,v,ug,a
1,13,条,件,要,过,硬,，,n,zg,v,ug,a,x
0,14,件,要,过,硬,，,不,zg,v,ug,a,x,d
1,15,要,过,硬,，,不,凑,v,ug,a,x,d,v
1,16,过,硬,，,不,凑,数,ug,a,x,d,v,n
1,17,硬,，,不,凑,数,，,a,x,d,v,n,x
0,18,，,不,凑,数,，,不,x,d,v,n,x,d
1,19,不,凑,数,，,不,照,d,v,n,x,d,n
1,20,凑,数,，,不,照,顾,v,n,x,d,n,v
1,21,数,，,不,照,顾,。,n,x,d,n,v,x
0,22,，,不,照,顾,。,/s,x,d,n,v,x,NAN
1,23,不,照,顾,。,/s,/s,d,n,v,x,NAN,NAN
1,0,/s,/s,/s,不,在,乎,NAN,NAN,NAN,d,p,zg
1,1,/s,/s,不,在,乎,花,NAN,NAN,d,p,zg,v
0,2,/s,不,在,乎,花,了,NAN,d,p,zg,v,ul
1,3,不,在,乎,花,了,多,d,p,zg,v,ul,m
1,4,在,乎,花,了,多,少,p,zg,v,ul,m,a
1,5,乎,花,了,多,少,钱,zg,v,ul,m,a,n
0,6,花,了,多,少,钱,吃,v,ul,m,a,n,v
1,7,了,多,少,钱,吃,饭,ul,m,a,n,v,n
1,8,多,少,钱,吃,饭,，,m,a,n,v,n,x
0,9,少,钱,吃,饭,，,但,a,n,v,n,x,c
1,10,钱,吃,饭,，,但,我,n,v,n,x,c,r
1,11,吃,饭,，,但,我,们,v,n,x,c,r,k
1,12,饭,，,但,我,们,要,n,x,c,r,k,v
0,13,，,但,我,们,要,明,x,c,r,k,v,a
1,14,但,我,们,要,明,白,c,r,k,v,a,a
1,15,我,们,要,明,白,花,r,k,v,a,a,v
0,16,们,要,明,白,花,钱,k,v,a,a,v,n
1,17,要,明,白,花,钱,干,v,a,a,v,n,v
0,18,明,白,花,钱,干,什,a,a,v,n,v,r
1,19,白,花,钱,干,什,么,a,v,n,v,r,y
0,20,花,钱,干,什,么,了,v,n,v,r,y,ul
0,21,钱,干,什,么,了,。,n,v,r,y,ul,x
1,22,干,什,么,了,。,/s,v,r,y,ul,x,NAN
1,23,什,么,了,。,/s,/s,r,y,ul,x,NAN,NAN
1,0,/s,/s,/s,但,村,里,NAN,NAN,NAN,c,zg,f
1,1,/s,/s,但,村,里,的,NAN,NAN,c,zg,f,uj
0,2,/s,但,村,里,的,老,NAN,c,zg,f,uj,a
0,3,但,村,里,的,老,党,c,zg,f,uj,a,n
1,4,村,里,的,老,党,员,zg,f,uj,a,n,zg
1,5,里,的,老,党,员,们,f,uj,a,n,zg,k
0,6,的,老,党,员,们,说,uj,a,n,zg,k,v
1,7,老,党,员,们,说,：,a,n,zg,k,v,x
1,8,党,员,们,说,：,大,n,zg,k,v,x,a
1,9,员,们,说,：,大,家,zg,k,v,x,a,q
1,10,们,说,：,大,家,都,k,v,x,a,q,d
0,11,说,：,大,家,都,等,v,x,a,q,d,u
1,12,：,大,家,都,等,国,x,a,q,d,u,n
1,13,大,家,都,等,国,家,a,q,d,u,n,q
1,14,家,都,等,国,家,支,q,d,u,n,q,n
0,15,都,等,国,家,支,援,d,u,n,q,n,vn
1,16,等,国,家,支,援,，,u,n,q,n,vn,x
0,17,国,家,支,援,，,国,n,q,n,vn,x,n
1,18,家,支,援,，,国,家,q,n,vn,x,n,q
1,19,支,援,，,国,家,哪,n,vn,x,n,q,r
0,20,援,，,国,家,哪,来,vn,x,n,q,r,v
1,21,，,国,家,哪,来,这,x,n,q,r,v,r
0,22,国,家,哪,来,这,么,n,q,r,v,r,y
1,23,家,哪,来,这,么,多,q,r,v,r,y,m
0,24,哪,来,这,么,多,钱,r,v,r,y,m,n
1,25,来,这,么,多,钱,？,v,r,y,m,n,x
0,26,这,么,多,钱,？,/s,r,y,m,n,x,NAN
1,27,么,多,钱,？,/s,/s,y,m,n,x,NAN,NAN
1,0,/s,/s,/s,每,天,飞,NAN,NAN,NAN,zg,q,n
0,1,/s,/s,每,天,飞,机,NAN,NAN,zg,q,n,n
1,2,/s,每,天,飞,机,不,NAN,zg,q,n,n,d
0,3,每,天,飞,机,不,安,zg,q,n,n,d,v
1,4,天,飞,机,不,安,全,q,n,n,d,v,a
1,5,飞,机,不,安,全,落,n,n,d,v,a,v
0,6,机,不,安,全,落,地,n,d,v,a,v,uv
1,7,不,安,全,落,地,，,d,v,a,v,uv,x
0,8,安,全,落,地,，,我,v,a,v,uv,x,r
1,9,全,落,地,，,我,们,a,v,uv,x,r,k
1,10,落,地,，,我,们,就,v,uv,x,r,k,d
0,11,地,，,我,们,就,睡,uv,x,r,k,d,v
1,12,，,我,们,就,睡,不,x,r,k,d,v,d
1,13,我,们,就,睡,不,着,r,k,d,v,d,uz
0,14,们,就,睡,不,着,觉,k,d,v,d,uz,v
1,15,就,睡,不,着,觉,。,d,v,d,uz,v,x
1,16,睡,不,着,觉,。,/s,v,d,uz,v,x,NAN
1,17,不,着,觉,。,/s,/s,d,uz,v,x,NAN,NAN
1,0,/s,/s,/s,但,成,绩,NAN,NAN,NAN,c,n,zg
1,1,/s,/s,但,成,绩,和,NAN,NAN,c,n,zg,c
0,2,/s,但,成,绩,和,荣,NAN,c,n,zg,c,nr
1,3,但,成,绩,和,荣,誉,c,n,zg,c,nr,v
1,4,成,绩,和,荣,誉,只,n,zg,c,nr,v,d
0,5,绩,和,荣,誉,只,能,zg,c,nr,v,d,v
1,6,和,荣,誉,只,能,代,c,nr,v,d,v,q
0,7,荣,誉,只,能,代,表,nr,v,d,v,q,v
1,8,誉,只,能,代,表,过,v,d,v,q,v,ug
0,9,只,能,代,表,过,去,d,v,q,v,ug,v
1,10,能,代,表,过,去,，,v,q,v,ug,v,x
0,11,代,表,过,去,，,我,q,v,ug,v,x,r
1,12,表,过,去,，,我,一,v,ug,v,x,r,m
1,13,过,去,，,我,一,定,ug,v,x,r,m,v
1,14,去,，,我,一,定,从,v,x,r,m,v,p
0,15,，,我,一,定,从,零,x,r,m,v,p,m
1,16,我,一,定,从,零,开,r,m,v,p,m,v
0,17,一,定,从,零,开,始,m,v,p,m,v,d
0,18,定,从,零,开,始,，,v,p,m,v,d,x
0,19,从,零,开,始,，,努,p,m,v,d,x,ad
1,20,零,开,始,，,努,力,m,v,d,x,ad,n
1,21,开,始,，,努,力,做,v,d,x,ad,n,v
0,22,始,，,努,力,做,出,d,x,ad,n,v,v
1,23,，,努,力,做,出,新,x,ad,n,v,v,a
0,24,努,力,做,出,新,贡,ad,n,v,v,a,n
1,25,力,做,出,新,贡,献,n,v,v,a,n,v
1,26,做,出,新,贡,献,。,v,v,a,n,v,x
0,27,出,新,贡,献,。,/s,v,a,n,v,x,NAN
1,28,新,贡,献,。,/s,/s,a,n,v,x,NAN,NAN
1,0,/s,/s,/s,汽,车,绕,NAN,NAN,NAN,n,zg,v
0,1,/s,/s,汽,车,绕,过,NAN,NAN,n,zg,v,ug
1,2,/s,汽,车,绕,过,一,NAN,n,zg,v,ug,m
0,3,汽,车,绕,过,一,条,n,zg,v,ug,m,n
1,4,车,绕,过,一,条,幽,zg,v,ug,m,n,n
0,5,绕,过,一,条,幽,深,v,ug,m,n,n,a
1,6,过,一,条,幽,深,的,ug,m,n,n,a,uj
0,7,一,条,幽,深,的,峡,m,n,n,a,uj,j
0,8,条,幽,深,的,峡,谷,n,n,a,uj,j,nr
1,9,幽,深,的,峡,谷,，,n,a,uj,j,nr,x
0,10,深,的,峡,谷,，,坐,a,uj,j,nr,x,v
1,11,的,峡,谷,，,坐,在,uj,j,nr,x,v,p
1,12,峡,谷,，,坐,在,车,j,nr,x,v,p,zg
0,13,谷,，,坐,在,车,前,nr,x,v,p,zg,f
1,14,，,坐,在,车,前,的,x,v,p,zg,f,uj
0,15,坐,在,车,前,的,一,v,p,zg,f,uj,m
0,16,在,车,前,的,一,位,p,zg,f,uj,m,q
1,17,车,前,的,一,位,小,zg,f,uj,m,q,a
0,18,前,的,一,位,小,姐,f,uj,m,q,a,n
1,19,的,一,位,小,姐,突,uj,m,q,a,n,ad
0,20,一,位,小,姐,突,然,m,q,a,n,ad,c
1,21,位,小,姐,突,然,兴,q,a,n,ad,c,v
0,22,小,姐,突,然,兴,奋,a,n,ad,c,v,v
1,23,姐,突,然,兴,奋,地,n,ad,c,v,v,uv
0,24,突,然,兴,奋,地,惊,ad,c,v,v,uv,v
0,25,然,兴,奋,地,惊,叫,c,v,v,uv,v,v
1,26,兴,奋,地,惊,叫,起,v,v,uv,v,v,v
0,27,奋,地,惊,叫,起,来,v,uv,v,v,v,v
1,28,地,惊,叫,起,来,：,uv,v,v,v,v,x
0,29,惊,叫,起,来,：,啊,v,v,v,v,x,zg
1,30,叫,起,来,：,啊,！,v,v,v,x,zg,x
1,31,起,来,：,啊,！,/s,v,v,x,zg,x,NAN
1,32,来,：,啊,！,/s,/s,v,x,zg,x,NAN,NAN
1,0,/s,/s,/s,违,章,司,NAN,NAN,NAN,vg,q,nr
0,1,/s,/s,违,章,司,机,NAN,NAN,vg,q,nr,n
1,2,/s,违,章,司,机,们,NAN,vg,q,nr,n,k
0,3,违,章,司,机,们,都,vg,q,nr,n,k,d
1,4,章,司,机,们,都,承,q,nr,n,k,d,v
1,5,司,机,们,都,承,认,nr,n,k,d,v,v
1,6,机,们,都,承,认,：,n,k,d,v,v,x
0,7,们,都,承,认,：,交,k,d,v,v,x,v
1,8,都,承,认,：,交,警,d,v,v,x,v,n
1,9,承,认,：,交,警,队,v,v,x,v,n,n
0,10,认,：,交,警,队,这,v,x,v,n,n,r
0,11,：,交,警,队,这,办,x,v,n,n,r,v
1,12,交,警,队,这,办,法,v,n,n,r,v,j
1,13,警,队,这,办,法,真,n,n,r,v,j,d
0,14,队,这,办,法,真,灵,n,r,v,j,d,nr
1,15,这,办,法,真,灵,！,r,v,j,d,nr,x
0,16,办,法,真,灵,！,/s,v,j,d,nr,x,NAN
1,17,法,真,灵,！,/s,/s,j,d,nr,x,NAN,NAN
1,0,/s,/s,/s,他,说,，,NAN,NAN,NAN,r,v,x
1,1,/s,/s,他,说,，,在,NAN,NAN,r,v,x,p
1,2,/s,他,说,，,在,大,NAN,r,v,x,p,a
1,3,他,说,，,在,大,选,r,v,x,p,a,zg
1,4,说,，,在,大,选,中,v,x,p,a,zg,f
0,5,，,在,大,选,中,我,x,p,a,zg,f,r
1,6,在,大,选,中,我,没,p,a,zg,f,r,v
1,7,大,选,中,我,没,有,a,zg,f,r,v,v
1,8,选,中,我,没,有,兴,zg,f,r,v,v,v
1,9,中,我,没,有,兴,趣,f,r,v,v,v,n
1,10,我,没,有,兴,趣,投,r,v,v,v,n,vn
0,11,没,有,兴,趣,投,票,v,v,v,n,vn,n
1,12,有,兴,趣,投,票,。,v,v,n,vn,n,x
0,13,兴,趣,投,票,。,/s,v,n,vn,n,x,NAN
1,14,趣,投,票,。,/s,/s,n,vn,n,x,NAN,NAN
1,0,/s,/s,/s,她,说,，,NAN,NAN,NAN,r,v,x
1,1,/s,/s,她,说,，,我,NAN,NAN,r,v,x,r
1,2,/s,她,说,，,我,要,NAN,r,v,x,r,v
1,3,她,说,，,我,要,出,r,v,x,r,v,v
0,4,说,，,我,要,出,国,v,x,r,v,v,n
1,5,，,我,要,出,国,学,x,r,v,v,n,n
0,6,我,要,出,国,学,习,r,v,v,n,n,v
1,7,要,出,国,学,习,英,v,v,n,n,v,j
0,8,出,国,学,习,英,语,v,n,n,v,j,ng
1,9,国,学,习,英,语,，,n,n,v,j,ng,x
0,10,学,习,英,语,，,但,n,v,j,ng,x,c
1,11,习,英,语,，,但,将,v,j,ng,x,c,d
1,12,英,语,，,但,将,会,j,ng,x,c,d,v
1,13,语,，,但,将,会,回,ng,x,c,d,v,v
1,14,，,但,将,会,回,来,x,c,d,v,v,v
1,15,但,将,会,回,来,。,c,d,v,v,v,x
0,16,将,会,回,来,。,/s,d,v,v,v,x,NAN
1,17,会,回,来,。,/s,/s,v,v,v,x,NAN,NAN
1,0,/s,/s,/s,和,我,们,NAN,NAN,NAN,c,r,k
1,1,/s,/s,和,我,们,聊,NAN,NAN,c,r,k,v
0,2,/s,和,我,们,聊,起,NAN,c,r,k,v,v
1,3,和,我,们,聊,起,村,c,r,k,v,v,zg
0,4,我,们,聊,起,村,里,r,k,v,v,zg,f
1,5,们,聊,起,村,里,老,k,v,v,zg,f,a
0,6,聊,起,村,里,老,人,v,v,zg,f,a,n
1,7,起,村,里,老,人,的,v,zg,f,a,n,uj
0,8,村,里,老,人,的,生,zg,f,a,n,uj,vn
0,9,里,老,人,的,生,活,f,a,n,uj,vn,vn
1,10,老,人,的,生,活,，,a,n,uj,vn,vn,x
0,11,人,的,生,活,，,满,n,uj,vn,vn,x,a
1,12,的,生,活,，,满,心,uj,vn,vn,x,a,n
1,13,生,活,，,满,心,欢,vn,vn,x,a,n,v
0,14,活,，,满,心,欢,喜,vn,x,a,n,v,v
0,15,，,满,心,欢,喜,：,x,a,n,v,v,x
0,16,满,心,欢,喜,：,我,a,n,v,v,x,r
1,17,心,欢,喜,：,我,们,n,v,v,x,r,k
1,18,欢,喜,：,我,们,老,v,v,x,r,k,a
0,19,喜,：,我,们,老,有,v,x,r,k,a,v
1,20,：,我,们,老,有,所,x,r,k,a,v,c
0,21,我,们,老,有,所,养,r,k,a,v,c,v
0,22,们,老,有,所,养,，,k,a,v,c,v,x
0,23,老,有,所,养,，,无,a,v,c,v,x,v
1,24,有,所,养,，,无,后,v,c,v,x,v,f
1,25,所,养,，,无,后,顾,c,v,x,v,f,v
1,26,养,，,无,后,顾,之,v,x,v,f,v,u
0,27,，,无,后,顾,之,忧,x,v,f,v,u,v
0,28,无,后,顾,之,忧,，,v,f,v,u,v,x
0,29,后,顾,之,忧,，,心,f,v,u,v,x,n
1,30,顾,之,忧,，,心,情,v,u,v,x,n,n
1,31,之,忧,，,心,情,好,u,v,x,n,n,a
0,32,忧,，,心,情,好,啊,v,x,n,n,a,zg
1,33,，,心,情,好,啊,！,x,n,n,a,zg,x
1,34,心,情,好,啊,！,/s,n,n,a,zg,x,NAN
1,35,情,好,啊,！,/s,/s,n,a,zg,x,NAN,NAN
1,0,/s,/s,/s,她,说,：,NAN,NAN,NAN,r,v,x
1,1,/s,/s,她,说,：,这,NAN,NAN,r,v,x,r
1,2,/s,她,说,：,这,里,NAN,r,v,x,r,f
1,3,她,说,：,这,里,环,r,v,x,r,f,v
0,4,说,：,这,里,环,境,v,x,r,f,v,s
1,5,：,这,里,环,境,好,x,r,f,v,s,a
0,6,这,里,环,境,好,，,r,f,v,s,a,x
1,7,里,环,境,好,，,风,f,v,s,a,x,n
1,8,环,境,好,，,风,气,v,s,a,x,n,n
1,9,境,好,，,风,气,正,s,a,x,n,n,d
0,10,好,，,风,气,正,，,a,x,n,n,d,x
1,11,，,风,气,正,，,人,x,n,n,d,x,n
1,12,风,气,正,，,人,也,n,n,d,x,n,d
1,13,气,正,，,人,也,和,n,d,x,n,d,c
1,14,正,，,人,也,和,气,d,x,n,d,c,n
1,15,，,人,也,和,气,。,x,n,d,c,n,x
1,16,人,也,和,气,。,/s,n,d,c,n,x,NAN
1,17,也,和,气,。,/s,/s,d,c,n,x,NAN,NAN
1,0,/s,/s,/s,咬,着,牙,NAN,NAN,NAN,v,uz,n
0,1,/s,/s,咬,着,牙,挺,NAN,NAN,v,uz,n,d
0,2,/s,咬,着,牙,挺,过,NAN,v,uz,n,d,ug
1,3,咬,着,牙,挺,过,来,v,uz,n,d,ug,v
1,4,着,牙,挺,过,来,，,uz,n,d,ug,v,x
0,5,牙,挺,过,来,，,她,n,d,ug,v,x,r
1,6,挺,过,来,，,她,领,d,ug,v,x,r,v
1,7,过,来,，,她,领,略,ug,v,x,r,v,d
1,8,来,，,她,领,略,了,v,x,r,v,d,ul
0,9,，,她,领,略,了,更,x,r,v,d,ul,d
1,10,她,领,略,了,更,多,r,v,d,ul,d,m
1,11,领,略,了,更,多,的,v,d,ul,d,m,uj
1,12,略,了,更,多,的,人,d,ul,d,m,uj,n
0,13,了,更,多,的,人,生,ul,d,m,uj,n,vn
1,14,更,多,的,人,生,：,d,m,uj,n,vn,x
0,15,多,的,人,生,：,我,m,uj,n,vn,x,r
1,16,的,人,生,：,我,还,uj,n,vn,x,r,d
1,17,人,生,：,我,还,年,n,vn,x,r,d,m
1,18,生,：,我,还,年,轻,vn,x,r,d,m,a
1,19,：,我,还,年,轻,，,x,r,d,m,a,x
0,20,我,还,年,轻,，,新,r,d,m,a,x,a
1,21,还,年,轻,，,新,生,d,m,a,x,a,vn
1,22,年,轻,，,新,生,活,m,a,x,a,vn,vn
1,23,轻,，,新,生,活,的,a,x,a,vn,vn,uj
0,24,，,新,生,活,的,路,x,a,vn,vn,uj,n
0,25,新,生,活,的,路,才,a,vn,vn,uj,n,d
1,26,生,活,的,路,才,刚,vn,vn,uj,n,d,d
1,27,活,的,路,才,刚,刚,vn,uj,n,d,d,d
1,28,的,路,才,刚,刚,开,uj,n,d,d,d,v
0,29,路,才,刚,刚,开,始,n,d,d,d,v,d
0,30,才,刚,刚,开,始,。,d,d,d,v,d,x
0,31,刚,刚,开,始,。,/s,d,d,v,d,x,NAN
1,32,刚,开,始,。,/s,/s,d,v,d,x,NAN,NAN
1,0,/s,/s,/s,金,融,搞,NAN,NAN,NAN,nr,vn,v
0,1,/s,/s,金,融,搞,好,NAN,NAN,nr,vn,v,a
1,2,/s,金,融,搞,好,了,NAN,nr,vn,v,a,ul
0,3,金,融,搞,好,了,，,nr,vn,v,a,ul,x
1,4,融,搞,好,了,，,一,vn,v,a,ul,x,m
1,5,搞,好,了,，,一,着,v,a,ul,x,m,uz
1,6,好,了,，,一,着,棋,a,ul,x,m,uz,n
0,7,了,，,一,着,棋,活,ul,x,m,uz,n,vn
1,8,，,一,着,棋,活,，,x,m,uz,n,vn,x
0,9,一,着,棋,活,，,全,m,uz,n,vn,x,a
1,10,着,棋,活,，,全,盘,uz,n,vn,x,a,q
1,11,棋,活,，,全,盘,皆,n,vn,x,a,q,d
0,12,活,，,全,盘,皆,活,vn,x,a,q,d,vn
0,13,，,全,盘,皆,活,。,x,a,q,d,vn,x
0,14,全,盘,皆,活,。,/s,a,q,d,vn,x,NAN
1,15,盘,皆,活,。,/s,/s,q,d,vn,x,NAN,NAN
1,0,/s,/s,/s,一,旦,需,NAN,NAN,NAN,m,j,v
0,1,/s,/s,一,旦,需,要,NAN,NAN,m,j,v,v
1,2,/s,一,旦,需,要,献,NAN,m,j,v,v,v
0,3,一,旦,需,要,献,血,m,j,v,v,v,n
1,4,旦,需,要,献,血,，,j,v,v,v,n,x
0,5,需,要,献,血,，,医,v,v,v,n,x,n
1,6,要,献,血,，,医,院,v,v,n,x,n,n
1,7,献,血,，,医,院,和,v,n,x,n,n,c
0,8,血,，,医,院,和,血,n,x,n,n,c,n
1,9,，,医,院,和,血,站,x,n,n,c,n,v
1,10,医,院,和,血,站,立,n,n,c,n,v,v
0,11,院,和,血,站,立,即,n,c,n,v,v,v
1,12,和,血,站,立,即,与,c,n,v,v,v,p
0,13,血,站,立,即,与,献,n,v,v,v,p,v
1,14,站,立,即,与,献,血,v,v,v,p,v,n
1,15,立,即,与,献,血,人,v,v,p,v,n,n
0,16,即,与,献,血,人,联,v,p,v,n,n,v
1,17,与,献,血,人,联,系,p,v,n,n,v,v
1,18,献,血,人,联,系,，,v,n,n,v,v,x
0,19,血,人,联,系,，,随,n,n,v,v,x,v
1,20,人,联,系,，,随,叫,n,v,v,x,v,v
1,21,联,系,，,随,叫,随,v,v,x,v,v,v
0,22,系,，,随,叫,随,到,v,x,v,v,v,v
0,23,，,随,叫,随,到,。,x,v,v,v,v,x
0,24,随,叫,随,到,。,/s,v,v,v,v,x,NAN
1,25,叫,随,到,。,/s,/s,v,v,v,x,NAN,NAN
1,0,/s,/s,/s,从,这,个,NAN,NAN,NAN,p,r,q
1,1,/s,/s,从,这,个,意,NAN,NAN,p,r,q,n
0,2,/s,从,这,个,意,义,NAN,p,r,q,n,ng
1,3,从,这,个,意,义,上,p,r,q,n,ng,f
0,4,这,个,意,义,上,说,r,q,n,ng,f,v
1,5,个,意,义,上,说,，,q,n,ng,f,v,x
1,6,意,义,上,说,，,关,n,ng,f,v,x,v
1,7,义,上,说,，,关,于,ng,f,v,x,v,p
1,8,上,说,，,关,于,真,f,v,x,v,p,d
0,9,说,，,关,于,真,理,v,x,v,p,d,n
1,10,，,关,于,真,理,标,x,v,p,d,n,n
0,11,关,于,真,理,标,准,v,p,d,n,n,v
1,12,于,真,理,标,准,问,p,d,n,n,v,n
0,13,真,理,标,准,问,题,d,n,n,v,n,n
1,14,理,标,准,问,题,的,n,n,v,n,n,uj
0,15,标,准,问,题,的,争,n,v,n,n,uj,v
0,16,准,问,题,的,争,论,v,n,n,uj,v,zg
1,17,问,题,的,争,论,，,n,n,uj,v,zg,x
0,18,题,的,争,论,，,的,n,uj,v,zg,x,uj
1,19,的,争,论,，,的,确,uj,v,zg,x,uj,d
0,20,争,论,，,的,确,是,v,zg,x,uj,d,v
1,21,论,，,的,确,是,个,zg,x,uj,d,v,q
1,22,，,的,确,是,个,思,x,uj,d,v,q,n
1,23,的,确,是,个,思,想,uj,d,v,q,n,v
1,24,确,是,个,思,想,路,d,v,q,n,v,n
0,25,是,个,思,想,路,线,v,q,n,v,n,n
0,26,个,思,想,路,线,问,q,n,v,n,n,n
0,27,思,想,路,线,问,题,n,v,n,n,n,n
1,28,想,路,线,问,题,，,v,n,n,n,n,x
0,29,路,线,问,题,，,是,n,n,n,n,x,v
1,30,线,问,题,，,是,个,n,n,n,x,v,q
1,31,问,题,，,是,个,政,n,n,x,v,q,n
1,32,题,，,是,个,政,治,n,x,v,q,n,v
1,33,，,是,个,政,治,问,x,v,q,n,v,n
0,34,是,个,政,治,问,题,v,q,n,v,n,n
1,35,个,政,治,问,题,，,q,n,v,n,n,x
0,36,政,治,问,题,，,是,n,v,n,n,x,v
1,37,治,问,题,，,是,个,v,n,n,x,v,q
1,38,问,题,，,是,个,关,n,n,x,v,q,v
1,39,题,，,是,个,关,系,n,x,v,q,v,v
1,40,，,是,个,关,系,到,x,v,q,v,v,v
0,41,是,个,关,系,到,党,v,q,v,v,v,n
1,42,个,关,系,到,党,和,q,v,v,v,n,c
1,43,关,系,到,党,和,国,v,v,v,n,c,n
0,44,系,到,党,和,国,家,v,v,n,c,n,q
0,45,到,党,和,国,家,的,v,n,c,n,q,uj
0,46,党,和,国,家,的,前,n,c,n,q,uj,f
0,47,和,国,家,的,前,途,c,n,q,uj,f,n
1,48,国,家,的,前,途,和,n,q,uj,f,n,c
0,49,家,的,前,途,和,命,q,uj,f,n,c,n
1,50,的,前,途,和,命,运,uj,f,n,c,n,n
1,51,前,途,和,命,运,的,f,n,c,n,n,uj
0,52,途,和,命,运,的,问,n,c,n,n,uj,n
0,53,和,命,运,的,问,题,c,n,n,uj,n,n
1,54,命,运,的,问,题,。,n,n,uj,n,n,x
0,55,运,的,问,题,。,/s,n,uj,n,n,x,NAN
1,56,的,问,题,。,/s,/s,uj,n,n,x,NAN,NAN
1,0,/s,/s,/s,现,在,访,NAN,NAN,NAN,tg,p,v
0,1,/s,/s,现,在,访,问,NAN,NAN,tg,p,v,n
1,2,/s,现,在,访,问,马,NAN,tg,p,v,n,n
0,3,现,在,访,问,马,上,tg,p,v,n,n,f
1,4,在,访,问,马,上,就,p,v,n,n,f,d
0,5,访,问,马,上,就,要,v,n,n,f,d,v
1,6,问,马,上,就,要,进,n,n,f,d,v,v
0,7,马,上,就,要,进,行,n,f,d,v,v,zg
1,8,上,就,要,进,行,了,f,d,v,v,zg,ul
0,9,就,要,进,行,了,，,d,v,v,zg,ul,x
1,10,要,进,行,了,，,大,v,v,zg,ul,x,a
1,11,进,行,了,，,大,使,v,zg,ul,x,a,v
1,12,行,了,，,大,使,要,zg,ul,x,a,v,v
0,13,了,，,大,使,要,集,ul,x,a,v,v,q
1,14,，,大,使,要,集,中,x,a,v,v,q,f
1,15,大,使,要,集,中,精,a,v,v,q,f,n
0,16,使,要,集,中,精,力,v,v,q,f,n,n
0,17,要,集,中,精,力,，,v,q,f,n,n,x
0,18,集,中,精,力,，,为,q,f,n,n,x,p
1,19,中,精,力,，,为,访,f,n,n,x,p,v
1,20,精,力,，,为,访,问,n,n,x,p,v,n
1,21,力,，,为,访,问,成,n,x,p,v,n,n
0,22,，,为,访,问,成,功,x,p,v,n,n,n
1,23,为,访,问,成,功,作,p,v,n,n,n,v
0,24,访,问,成,功,作,出,v,n,n,n,v,v
1,25,问,成,功,作,出,最,n,n,n,v,v,d
0,26,成,功,作,出,最,大,n,n,v,v,d,a
1,27,功,作,出,最,大,努,n,v,v,d,a,ad
0,28,作,出,最,大,努,力,v,v,d,a,ad,n
1,29,出,最,大,努,力,，,v,d,a,ad,n,x
0,30,最,大,努,力,，,我,d,a,ad,n,x,r
1,31,大,努,力,，,我,们,a,ad,n,x,r,k
1,32,努,力,，,我,们,无,ad,n,x,r,k,v
0,33,力,，,我,们,无,论,n,x,r,k,v,zg
1,34,，,我,们,无,论,如,x,r,k,v,zg,v
0,35,我,们,无,论,如,何,r,k,v,zg,v,r
0,36,们,无,论,如,何,不,k,v,zg,v,r,d
0,37,无,论,如,何,不,要,v,zg,v,r,d,v
1,38,论,如,何,不,要,让,zg,v,r,d,v,v
1,39,如,何,不,要,让,他,v,r,d,v,v,r
1,40,何,不,要,让,他,分,r,d,v,v,r,v
1,41,不,要,让,他,分,心,d,v,v,r,v,n
1,42,要,让,他,分,心,。,v,v,r,v,n,x
0,43,让,他,分,心,。,/s,v,r,v,n,x,NAN
1,44,他,分,心,。,/s,/s,r,v,n,x,NAN,NAN
1,0,/s,/s,/s,他,会,加,NAN,NAN,NAN,r,v,v
0,1,/s,/s,他,会,加,倍,NAN,NAN,r,v,v,m
1,2,/s,他,会,加,倍,努,NAN,r,v,v,m,ad
0,3,他,会,加,倍,努,力,r,v,v,m,ad,n
0,4,会,加,倍,努,力,来,v,v,m,ad,n,v
0,5,加,倍,努,力,来,回,v,m,ad,n,v,v
1,6,倍,努,力,来,回,报,m,ad,n,v,v,n
1,7,努,力,来,回,报,你,ad,n,v,v,n,r
